pk,username,full_name,profile_pic_url,caption,hashtags,location_name
53180933937,photojini_sosp,Sonali Chowdhury,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/324549220_711339213859609_3580352146726922583_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Qog0QDMTikUAX-JzFXp&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfABj7mffdS4Cu5raKYfXEg-j3c3EZiLvkjhp_QP1kYVBw&oe=648EAD68&_nc_sid=79e58c,"There are no rules for good photographs , there are only good photographs >>3
.
.
.
.
.
.
.
.
.
.
@photojini_sosp 

  #pregnancy #history #olaplex #thoughts #onlineshopping #gorgeous #restaurantesp #angel #psicologia #happiness #luxurylifestyleweekend #instalove #vibes #explorepage✨ #renovation #ballet #graphicdesign #views #exploremore #games #goldenretriever #travelphotography #rocknroll #arquitectura #goodvibes #emprendimiento #lovequotes #illustration #namaste #training 
  Follow ✨️","['#pregnancy', '#history', '#olaplex', '#thoughts', '#onlineshopping', '#gorgeous', '#restaurantesp', '#angel', '#psicologia', '#happiness', '#luxurylifestyleweekend', '#instalove', '#vibes', '#explorepage✨', '#renovation', '#ballet', '#graphicdesign', '#views', '#exploremore', '#games', '#goldenretriever', '#travelphotography', '#rocknroll', '#arquitectura', '#goodvibes', '#emprendimiento', '#lovequotes', '#illustration', '#namaste', '#training']",Peace ;)
3869979678,curso_marechal,Curso Marechal,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/328994844_558032542729008_2006093598936130901_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hX0y2lzX2RwAX_mdhpp&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBEiTyWzsvmTXSzkp-Ie3wiXoHqcMGdbeOMhzvc1mgICA&oe=648FC151&_nc_sid=79e58c,"#militar365dias 
#eear #promilitares #estrategia  #alfaconcursos 
#generaltellespires
#policiamilitar
#netflix
#games
#ifoodbrasil
#novaconcursos
#espcex
#cadete
#aeronautica
#avioes
#colegionaval
#epcar
#marinha
#exercito
#esa
#afa
#escolanaval
#colegionaval
#fuzileiro
#ita
#preparatoriomilitar
#vestibulares","['#militar365dias', '#eear', '#promilitares', '#estrategia', '#alfaconcursos', '#generaltellespires', '#policiamilitar', '#netflix', '#games', '#ifoodbrasil', '#novaconcursos', '#espcex', '#cadete', '#aeronautica', '#avioes', '#colegionaval', '#epcar', '#marinha', '#exercito', '#esa', '#afa', '#escolanaval', '#colegionaval', '#fuzileiro', '#ita', '#preparatoriomilitar', '#vestibulares']",
47780704356,sabizone.mranggen,Rental Playstation Mranggen,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/320515836_558164636162851_7491277135373150834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Pan9D6t39lQAX8Pca9y&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAO-FkQfUL8rKQXAuS7tIjQ_q7b-nwr3JKMeFwqZ99v9Q&oe=648FE2CA&_nc_sid=79e58c,"🎮 Mini Game: Pilih Makanan yang Cocok Menemanimu Bermain Game! 🍽️

Hey, gamers! Mari kita mainkan mini game seru ini! Pilih makanan di bawah ini yang paling cocok untuk menemani kamu saat asyik bermain game. Mana yang paling kamu suka? 😋

A. Nasi Padang 🍛 - Karena kamu tahu hidangan kaya rasa ini akan mengisi energi dan semangatmu saat bermain game!
B. Bakso 🍲 - Siapa yang bisa menolak bola daging kenyal dan kuah hangat ini saat fokus bermain game?
C. Keripik 🥔 - Snack ringan yang gurih dan renyah, cocok untuk kamu yang ingin ngemil sambil bermain game tanpa ribet!

Tulis pilihanmu di kolom komentar dan ajak teman-teman gamers kamu untuk ikut berpartisipasi jawab pilihan ini! Selamat bermain! 🥳

#SabiZone #playstasion #ps #game #playstation #gamer #games #gamers #gamerindo #gamerindonesia","['#SabiZone', '#playstasion', '#ps', '#game', '#playstation', '#gamer', '#games', '#gamers', '#gamerindo', '#gamerindonesia']",
1950213198,riewibowo,🎮 Arie 🎮,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/349240684_2179152008940387_8846257975451659276_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=RxtteExTC9UAX-Sl866&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfB1hqD_4Uxuq2Ls4HKSFM-GpEoAmCM4RmTeyAUE8iiR7A&oe=648F7567&_nc_sid=79e58c,"Games Collections, Throphy (PS4 Only) & Dynamic Theme.
🔥🤘🕹
All Original Physics.
Sorry. But i am a ANTI-PSPLUS.
If U Can Afford a Console, The Also For The Game.💰🎮

Platform: PS4 SLIM.

#playstation #playstation4 #ps4slim #ps4
#sony #sonyplaystation #games #gamer #gamestagram #gamescollection #gamescollector  #originalgames #jualbeli #bdps4 #bdps5 #kasetps4 #kasetps5","['#playstation', '#playstation4', '#ps4slim', '#ps4', '#sony', '#sonyplaystation', '#games', '#gamer', '#gamestagram', '#gamescollection', '#gamescollector', '#originalgames', '#jualbeli', '#bdps4', '#bdps5', '#kasetps4', '#kasetps5']",
57577532127,mixed_musings_by_elizabetsy,Betsy Hooper,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/346697523_255367687015044_824114501950375738_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=A9ICYqCgLzsAX9k6yPG&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBlmYXkwj7IdXYItHqHXR5Tf21UKTnuIWljbutMB7de4w&oe=648FDA17&_nc_sid=79e58c,"Socketball coming to a table near you! ⚽️🏀What is it you ask? Watch the video.  Starting on kickstarter on Tuesday June 21,2023  Video is in my stories #soccer #socket #kickstarter #basketball #boardgame #funandgames #games #newgames #familyfun #gamesforkids #gamesforadults #fastpacedgames #⚽️#🏀 #🔌","['#soccer', '#socket', '#kickstarter', '#basketball', '#boardgame', '#funandgames', '#games', '#newgames', '#familyfun', '#gamesforkids', '#gamesforadults', '#fastpacedgames', '#⚽️#🏀', '#🔌']",
10625894917,oneworldmontessorischool,One World Montessori Leigh,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/49854813_458862444650668_8800553500363718656_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kq3ZmAA9RCoAX9iUXQZ&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBDpwYSrd1UKJi6taKpsuVkDMou2ZPEkPyNOLM37_hilA&oe=648F2619&_nc_sid=79e58c,Tuesday was game day! All of the children brought in a game and shared it with their peers. Even the teachers joined in on the game fun! #games #boardgames #funweek #uno #skipbo #trouble #kids #fun #laughter #share #play #leighcampus #breaktheice,"['#games', '#boardgames', '#funweek', '#uno', '#skipbo', '#trouble', '#kids', '#fun', '#laughter', '#share', '#play', '#leighcampus', '#breaktheice']",
47710907080,baliscreenblog,BaliScreen,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/296040997_737024824181621_3869327750609420055_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jbUUewy-WAQAX-7QXqW&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA5I5ANmmHga7TmOZ6rIwV3mwy-QrwIXxppySoyQ0NoIA&oe=648F06F1&_nc_sid=79e58c,"Budaya Menulis Blog Setiap Akhir Pekan
 
Tag a friend who would love this!
Active link in BIO
#baliscreen #blogger #ngeblog #games #movie #figurines","['#baliscreen', '#blogger', '#ngeblog', '#games', '#movie', '#figurines']",
3869979678,curso_marechal,Curso Marechal,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/328994844_558032542729008_2006093598936130901_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hX0y2lzX2RwAX_mdhpp&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBEiTyWzsvmTXSzkp-Ie3wiXoHqcMGdbeOMhzvc1mgICA&oe=648FC151&_nc_sid=79e58c,"#militar365dias 
#eear #promilitares #estrategia  #alfaconcursos 
#generaltellespires
#policiamilitar
#netflix
#games
#ifoodbrasil
#novaconcursos
#espcex
#cadete
#aeronautica
#avioes
#colegionaval
#epcar
#marinha
#exercito
#esa
#afa
#escolanaval
#colegionaval
#fuzileiro
#ita
#preparatoriomilitar
#vestibulares","['#militar365dias', '#eear', '#promilitares', '#estrategia', '#alfaconcursos', '#generaltellespires', '#policiamilitar', '#netflix', '#games', '#ifoodbrasil', '#novaconcursos', '#espcex', '#cadete', '#aeronautica', '#avioes', '#colegionaval', '#epcar', '#marinha', '#exercito', '#esa', '#afa', '#escolanaval', '#colegionaval', '#fuzileiro', '#ita', '#preparatoriomilitar', '#vestibulares']",
1687457077,lucrecia.decoration,Supplier Peralatan Dekorasi Pesta | Tips Dekor Wedding,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/135025564_2401910919986716_6244729315370075171_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=XI9Sjr1OgJYAX8Cd9-M&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAbpcmparW9dp6fXy7L8F1ZO20szhkAE_LNhak-ab4p7w&oe=648EF892&_nc_sid=79e58c,Saatnya main games!! Yuk pilih jawabannya di kolom komentar 🥳 #games #puzzle #artificialleaf,"['#games', '#puzzle', '#artificialleaf']",
10461735979,paulo_infinity_,Infinity,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/285852035_152892233967882_4072009606164898741_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Lddp41ODkscAX-Vnl7G&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfDMBTFEy99knQXbB_b6fFQTn2KSeDqitaLXRTsFrsD5gw&oe=648F193D&_nc_sid=79e58c,#empreendedorismo #emprendedora #emprendimiento#mentalidade #foconoobjetivo #focoforçafé #determinação #perseverança #atitudes #copywriters #copywriting #games #gameretro #marketing,"['#empreendedorismo', '#emprendedora', '#emprendimiento#mentalidade', '#foconoobjetivo', '#focoforçafé', '#determinação', '#perseverança', '#atitudes', '#copywriters', '#copywriting', '#games', '#gameretro', '#marketing']",
57623644088,vblink_victory,Fish Arcade Games & Online Slots 24/7,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/323801948_1885542455141628_6117389315801180975_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=5dNCrMlnc_MAX9jz-9H&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfCbg37NYnHc4mcKvaFGlbn1qBOUkdpZSFteJUOZC-gYRA&oe=648F5197&_nc_sid=79e58c,"60% WelcomeBonus(30% for amounts 51+) for all new players. Carrying 14 of the hottest slots and fish tables platforms, there are never dull moments here! Jump in and play and give yourself a chance to win 💰💰💰

For more info MESSAGE US BELOW 
  m.me/VBvictory

👑GoldenTreasure 🔫 VBlink
🩸DragonSlaughter 🎩Noble 
🔮VegasSweeps 🎯Egames
♈️GameVault 🐼UltraPanda
☄️Fire Kirin 🪬PandaMaster
🌌Milky Way 🤠Juwa
🌟Orion Star ♠️Acebook 

#ultrapanda  #dragonslaughter #vblink #egames #goldentreasure #noble #vegassweeps #gamevault #vblinkvictory777 #slots #fishtables #cash #onlinecasino #games #money #fishgames #Firekirin #PandaMaster #MilkyWay #OrionStar #Juwa
#Acebook #Onlineslots #win #arcade","['#ultrapanda', '#dragonslaughter', '#vblink', '#egames', '#goldentreasure', '#noble', '#vegassweeps', '#gamevault', '#vblinkvictory777', '#slots', '#fishtables', '#cash', '#onlinecasino', '#games', '#money', '#fishgames', '#Firekirin', '#PandaMaster', '#MilkyWay', '#OrionStar', '#Juwa', '#Acebook', '#Onlineslots', '#win', '#arcade']",
48424431585,xleex59x,cody,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/291967590_777201683645598_3242664390091510737_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SKQsTWxwFxoAX-tMEUP&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfC4q0lmR_tCkvxVRkE0pg6eEY12aMXeRe9gF2Ewk9iCCQ&oe=648F73F9&_nc_sid=79e58c,"Got to give a shout out to @vatoal523243  for getting me these side by side pictures of the Tyree wilson figures I did for him thanks again brother glad you like them 
😁🙏🏻🤙🏼
..
..

#tyreewilson reewilson #texastech #raiders
#itzbases #lasvegasraiders
#vibratiing #football #nfl #electricfootball  #nfl
#games #boardgames #madden","['#tyreewilson', '#texastech', '#raiders', '#itzbases', '#lasvegasraiders', '#vibratiing', '#football', '#nfl', '#electricfootball', '#nfl', '#games', '#boardgames', '#madden']",
48382708058,top.arcade,,https://instagram.fsgn19-1.fna.fbcdn.net/v/t51.2885-19/209080814_4212978922129628_4975238759613397838_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsgn19-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Hl8rXfkjnuYAX_Pw7M-&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAj9OWcwYLF35YUouPpuyZNE5auCR8MdyzOGN6UPdNbfA&oe=648EFB59&_nc_sid=79e58c,"What do you call a line of bunnys walking backwards???

A receiting hairline!! 😂😂😂

Comment below and give us your best jokes, we’d love to hear them. 

FREE TO PLAY!!!

24 HRS / 7 DAYS A WEEK!!!
🫵🔥💪🏆

#fishgame #open24h #games #onlinearcade #Arcade #phonegames #fun #community #online  #open24h #games #onlinearcade #Arcade #phonegames #fun #community #online #21andup","['#fishgame', '#open24h', '#games', '#onlinearcade', '#Arcade', '#phonegames', '#fun', '#community', '#online', '#open24h', '#games', '#onlinearcade', '#Arcade', '#phonegames', '#fun', '#community', '#online', '#21andup']",
